genituela	ARGAB3PARGER1PPROGINDV	ukan
.	_	.

"	_	"
Nicola	PROPN	Nicola
eta	CONJ	eta
Guiñazu	PROPNSGABSDEF	Guiñazu
jokalari	N	jokalari
bikainak	ABSPLADJDEF	bikain
zirela	ARGAB3PVPROGIND	izan
ikusi	VV.PTCP	ikusi
eta	CONJ	eta
Gasteizera	PROPNSGAT+ALLDEF	Gasteiz
ekarri	VV.PTCP	ekarri
behar	NINDFABS	behar
zirela	V	izan
erabaki	VV.PTCPPFV	erabaki
genuen	ARGAB3SARGER1PVIND	*edun
"	_	"
.	_	.

Hori	DEFSGABSDET	hori
frogatzeko	INDFVABS	frogatu
Gasteizko	ESSPROPNSGDEF	Gasteiz
Udaleko	ESSNSGDEF	udal
ordezkariak	ABSANIMNPLDEF	ordezkari
Mendizorrotzan	PROPNSGIN+ESSDEF	Mendizorrotza
bertan	ADV	bertan
izan	VV.PTCPPFV	izan
ziren	ARGAB3PVIND	izan
atzo	ADV	atzo
goizean	INANSGIN+ESSNDEF	goiz
eta	CONJ	eta
gustura	ADV	gustura
geratu	VV.PTCPPFV	geratu
ziren	ARGAB3PVIND	izan
lanen	INANNGENPLDEF	lan
emaitzarekin	INANSGNCOMDEF	emaitza
.	_	.

Ikusi	VV.PTCP	ikusi
egin	VV.PTCP	egin
behar	NINDFABS	behar
dugu	ARGAB3SARGER1PVPROGIND	ukan
zer	INDFABSDET	zer
egin	VV.PTCPPFV	egin
dugun	ARGAB3SARGER1PVIND	*edun
eta	CONJ	eta
non	ADV	non
gauden	ARGAB1PVPROGIND	egon
.	_	.

Kubako	PROPNDEFSGESS	Kuba
Gobernuak	ERGSGDEFN	gobernu
ez	NEGPART	ez
zuen	ARGER3SARGAB3SVIND	*edun
poztasun	N	poztasun
handirik	ADJINDFPRT	handi
erakutsi	VV.PTCP	erakutsi
nahi	N	nahi
izan	VPFVV.PTCP	izan
Atlantako	PROPNDEFSGESS	Atlanta
tribunalak	SGDEFERGINANN	tribunal
Elian	PROPN	Elian
Gonzalez	PROPN	Gonzalez
haur	N	haur
baltseroari	ADJDAT	baltsero
buruz	SGDEFADP	buruz
hartutako	VV.PTCPESS	hartu
erabakiaren	GENN	erabaki
inguruan	IN+ESSSGDEFADP	inguru
,	_	,
oraindik	ADV	oraindik
prozesuak	SGDEFERGINANN	prozesu
bestelako	ADJ	bestelako
norabide	N	norabide
bat	NUM	bat
hartuko	VPROSPV.PTCP	hartu
duen	ARGER3SARGAB3SVIND	*edun
beldur	INDFABSN	beldur
baita	V	izan
.	_	.

Haizeak	INANSGNDEFERG	haize
eragina	NSGABSDEF	eragin
izan	VV.PTCPPFV	izan
du	ARGAB3SARGER3SVIND	*edun
.	_	.

Azken	NUM	azken
atal	N	atal
honetan	IN+ESSSGDEFDET	hau
,	_	,
zuzendaritza	N	zuzendaritza
karguak	INANABSNPLDEF	kargu
berriztatzeko	ESSV	berriztatu
prozesua	INANSGABSNDEF	prozesu
azpimarratu	VV.PTCPPFV	azpimarratu
du	ARGAB3SARGER3SVIND	*edun
,	_	,
kongresuko	ESSINANSGNDEF	kongresu
berrikuntza	N	berrikuntza
nabarmenetako	ESSPLADJDEF	nabarmen
bat	NUM	bat
emakumezkoak	NABSPLDEF	emakumezko
nahiz	CONJ	nahiz
gazteak	NABSPLDEF	gazte
sindikatuko	ESSINANSGNDEF	sindikatu
goreneko	ESSSGRLDEFADJ	gora
egituretan	INANIN+ESSNPLDEF	egitura
sartzea	VABS	sartu
izango	VV.PTCPPROSP	izan
baita	ARGAB3SVIND	izan
.	_	.

Laster	ADV	laster
plastikotik	SGAT+ABLDEFINANN	plastiko
sustraiak	DEFABSPLN	sustrai
ikusiko	VPROSPV.PTCP	ikusi
ditugu	ARGAB3PARGER1PVIND	*edun
,	_	,
plastikopetik	SGAT+ABLDEFINANN	plastikope
zurtoina	DEFSGABSINANN	zurtoin
ebaki	VV.PTCP	ebaki
eta	CONJ	eta
lorapote	N	lorapote
batean	NUM	bat
landatu	VV.PTCP	landatu
probena	N	probena
edo	CONJ	edo
landare	N	landare
berria	ADJSGDEFABS	berri
.	_	.

Itsukeria	INANSGABSNDEF	itsukeria
da	ARGAB3SVPROGIND	izan
hori	DEFSGABSDET	hori
.	_	.

Mingarriena	SGABSRLDEFADJ	mingarri
da	ARGAB3SVPROGIND	izan
gure	PRO	gu
ekintza	N	ekintza
politiko	ADJ	politiko
guztia	DEFSGABSDET	guzti
publikoa	SGABSADJDEF	publiko
izan	VV.PTCPPFV	izan
dela	ARGAB3SVIND	izan
eta	CONJ	eta
bidegabekeria	N	bidegabekeria
ikaragarria	SGABSADJDEF	ikaragarri
dela	ARGAB3SVPROGIND	izan
jasandakoa	SGABSVV.PTCPDEF	jasan
.	_	.

Eta	CONJ	eta
horrek	ERGDEFSGDET	hori
ere	CONJ	ere
harritu	VV.PTCPPFV	harritu
ninduen	ARGAB1SARGER3SVIND	*edun
.	_	.

Kafetegia	INANSGABSNDEF	kafetegi
gurutzatu	VV.PTCP	gurutzatu
ondoren	ADV	ondoren
han	ADVIN+ESS	han
barruan	ADPIN+ESS	barru
,	_	,
sukaldearen	NGEN	sukalde
aurrean	INANSGIN+ESSDEFADP	aurre
eta	CONJ	eta
komunak	INANABSNPLDEF	komuna
iragan	VV.PTCP	iragan
ondoren	ADV	ondoren
zegoen	ARGAB3SVPROGIND	egon
ate	N	ate
baten	NUM	bat
parean	ADPIN+ESSSG	parean
geratu	VV.PTCPPFV	geratu
zen	ARGAB3SVIND	izan
enkargatua	SGABSVV.PTCPDEF	enkargatu
.	_	.

Baina	CONJ	baina
azkeneko	ADJ	azkeneko
honetan	IN+ESSSGDEFDET	hau
lortzen	NFINVIPFV	lortu
du	ARGAB3SARGER3SVIND	*edun
herrikoitasunaren	INANSGNGENDEF	herrikoitasun
kategori	N	kategoria
edo	CONJ	edo
plaza	INANSGABSNDEF	plaza
.	_	.

Arteszenak	PROPNSGDEFERG	Arteszena
egin	VV.PTCPPFV	egin
duen	ARGAB3SARGER3SVIND	*edun
hirugarren	NUM	hiru~+garren!
ekoizpen	N	ekoizpen
honek	ERGDEFSGDET	hau
nazien	ANIMNGENPLDEF	nazi
garaian	INANSGIN+ESSNDEF	garai
Alemaniako	ESSPROPNSGDEF	Alemania
gorabeherak	INANABSNPLDEF	gorabehera
bizitzen	NFINVIPFV	bizitu
dituen	ARGAB3PARGER3SVIND	*edun
aktore	N	aktore
baten	NUM	bat
goraldia	INANSGABSNDEF	goraldi
eta	CONJ	eta
portaera	N	portaera
kontatzen	NFINVIPFV	kontatu
ditu	ARGAB3PARGER3SVIND	*edun
etikari	NDAT	etika
buruzko	ESSINANSGDEFADP	buruz
hausnarketa	NSGABSDEF	hausnarketa
eginez	INSV.PTCPINDFV	egin
.	_	.

Hiriz	NINSINANINDF	hiri
hiri	NINANINDFABS	hiri
ibiltzen	NFINIPFVV	ibili
da	ARGAB3SINDV	izan
,	_	,
bere	SGGENDET	bera
kantuaz	DEFINANNINSSG	kantu
tabernak	DEFINANPLNABS	taberna
husten	VIN+ESS	hustu
.	_	.

Oinarrizko	ADJ	oinarrizko
Eskubideen	NGENDEFPL	eskubide
Agiria	NSGDEFABS	agiri
ezin	NINDFABS	ezin
da	ARGAB3SPROGINDV	izan
EBren	PROPNGEN	EB
barruan	DEFSGIN+ESSADP	barru
onartu	PFVVV.PTCP	onartu
.	_	.

Hirugarren	NUM	hiru~+garren!
probak	DEFINANNSGERG	proba
erabakiko	PROSPVV.PTCP	erabaki
zuen	ARGAB3SARGER3SINDV	*edun
txapelduna	DEFANIMNABSSG	txapeldun
,	_	,
eta	CONJ	eta
benetan	ADV	benetan
,	_	,
lehiatua	DEFABSSGVV.PTCP	lehiatu
bezain	ADV	bezain
ikusgarria	ADJSGDEFABS	ikusgarri
gertatu	PFVVV.PTCP	gertatu
zen	ARGAB3SINDV	izan
.	_	.

Iturri	N	iturri
hauek	DEFABSPLDET	hauek
ziotenez	ARGAB3SARGER3PVPROGIND	esan
,	_	,
aldiz	CONJ	aldiz
,	_	,
Serjent-Iurt	PROPN	Serjent-Iurt
herriaren	NGEN	herri
inguruan	ADPIN+ESSSGDEF	inguru
Armada	N	armada
federalak	DEFSGADJERG	federal
burututako	ESSVV.PTCP	burutu
ekitaldi	N	ekitaldi
zabalean	IN+ESSSGADJDEF	zabal
,	_	,
120	NUM	120
gerrillari	N	gerrillari
txetxeniar	INDFABSADJ	txetxeniar
hil	VV.PTCPPFV	hil
dituzte	ARGAB3PARGER3PVIND	*edun
.	_	.

Nafarroako	PROPNESSSGDEF	Nafarroa
Gobernuak	NERGSGDEF	gobernu
jada	ADV	jada
eman	PFVVV.PTCP	eman
du	ARGAB3SARGER3SINDV	*edun
hitza	DEFINANNABSSG	hitz
.	_	.

Gizajo	ADJ	gizajo
horrek	ERGDEFSGDET	hori
beti	ADV	beti
aurkitzen	NFINVIPFV	aurkitu
du	ARGAB3SARGER3SVIND	*edun
tabernaskaren	NINDFGEN	tabernaska
bat	NUM	bat
sarrerarekin	INANSGNCOMDEF	sarrera
baina	CONJ	baina
irteerarik	NAT+ABL	irteera
gabe	ADPINANINDF	gabe
,	_	,
edo	CONJ	edo
hori	DEFSGABSDET	hori
esaten	NFINVIPFV	esan
du	ARGAB3SARGER3SVIND	*edun
behintzat	CONJ	behintzat
.	_	.

"	_	"
Turkiar	N	turkiar
gazteak	ADJDEFPLABS	gazte
"	_	"
izeneko	NESSSGDEF	izen
erregimenaren	NGENSGDEF	erregimen
buru	N	buru
Talaat	PROPN	Talaat
Paxatek	PROPNERGSGDEF	Paxate
agindurik	NPRTINDF	agindu
,	_	,
armeniar	N	armeniar
intelektualak	ADJDEFPLABS	intelektual
atxilotu	VV.PTCP	atxilotu
eta	CONJ	eta
erail	PFVVV.PTCP	erail
zituzten	ARGAB3PARGER3PINDV	*edun
egun	N	egun
hartan	SGDEFDETIN+ESS	hura
bertan	ADV	bertan
eta	CONJ	eta
beste	DET	beste
herritar	N	herritar
guztiak	PLDETDEFABS	guzti
deportatzeari	DATSGDEFV	deportatu
ekin	PFVVV.PTCP	ekin
zioten	ARGER3PARGAB3SARGDA3SINDV	*edun
.	_	.

Iruñean	PROPNSGIN+ESSDEF	Iruñea
jokaturiko	ESSVV.PTCP	jokatu
partiduan	INANSGIN+ESSNDEF	partidu
garbi	ADV	garbi
gelditu	VV.PTCPPFV	gelditu
zen	ARGAB3SVIND	izan
Cetinjek	PROPNSGDEFERG	Cetinje
Jugoslaviako	ESSPROPNSGDEF	Jugoslavia
eskolako	ESSINANSGNDEF	eskola
ezaugarri	N	ezaugarri
guztiak	DEFABSPLDET	guzti
dituela	ARGAB3PARGER3SVPROGIND	ukan
.	_	.

Europaren	PROPNSGGENDEF	Europa
etorkizunari	INANSGDATNDEF	etorkizun
dagokionez	ARGAB3SARGDA3SVPROGIND	egon
,	_	,
"	_	"
eztabaida	N	eztabaida
erabat	ADV	erabat
irekia	SGABSVV.PTCPDEF	ireki
"	_	"
hastea	VABS	hasi
du	ARGAB3SARGER3SVPROGIND	ukan
helburu	INANNINDFABS	helburu
Frantziak	PROPNSGDEFERG	Frantzia
,	_	,
gertuagoko	ESSADVCMPR	gertu
eztabaidak	INANABSNPLDEF	eztabaida
alde	INTJ	alde
batera	NUM	bat
utzita	VV.PTCP	utzi
.	_	.

Hurrengo	ADJ	hurrengo
egunean	INANSGIN+ESSNDEF	egun
,	_	,
Garzonengana	PROPNSGAT+ALLDEF	Garzon
eraman	VV.PTCPPFV	eraman
ninduten	ARGAB1SARGER3PVIND	*edun
.	_	.

Itsasontzia	DEFINANNABSSG	itsasontzi
nekez	ADV	nekez
ikusten	NFINIPFVV	ikusi
nuen	ARGAB3SARGER1SINDV	*edun
arroka	N	arroka
handi	ADJ	handi
batzuen	GENDET	batzuk
artean	DEFIN+ESSADPPL	arte
.	_	.

Horixe	DEFSGABSDET	hori
da	ARGAB3SVPROGIND	izan
hango	ESSADV	han
futbolaren	INANSGNGENDEF	futbol
errealitatea	INANSGABSNDEF	errealitate
.	_	.

Udan	IN+ESSSGDEFN	uda
,	_	,
militarren	PLDEFGENANIMN	militar
eraginpean	IN+ESSSGDEFN	eragin+!pe
,	_	,
Bulent	PROPN	Bulent
Ecevit	PROPN	Ecevit
lehen	NUM	lehen
ministroak	ERGSGDEFN	ministro
dekretu	N	dekretu
bat	NUM	bat
aurkeztu	VPFVV.PTCP	aurkeztu
zuen	ARGER3SARGAB3SVIND	*edun
islamistak	DEFABSPLN	islamista
eta	CONJ	eta
kurdu	N	kurdu
"	_	"
separatistak	ADJDEFPLABS	separatista
"	_	"
funtzionario	N	funtzionario
postuetatik	PLDEFAT+ABLINANN	postu
kanporatzeko	VINDFABS	kanporatu
.	_	.

Bere	SGGENDET	bera
hitzetan	INANIN+ESSNPLDEF	hitz
zirkuituaren	NSGGENDEF	zirkuitu
ezaugarriak	INANABSNPLDEF	ezaugarri
ikusita	VV.PTCP	ikusi
eskalatzaileak	NABSPLDEF	eskalatzaile
eramatea	VABS	eraman
"	_	"
ez	NEGPART	ez
da	ARGAB3SVPROGIND	izan
komenigarria	SGABSADJDEF	komenigarri
"	_	"
.	_	.

"	_	"
Nazioarteko	ADJ	nazioarteko
zuzenbidearen	NGEN	zuzenbide
kontra	ADPINANSGDEF	kontra
doa	ARGAB3SVPROGIND	joan
hori	DEFSGABSDET	hori
.	_	.

Farrowren	PROPNSGGENDEF	Farrow
mezua	SGABSANIMNDEF	mezu
hamargarren	NUM	hamaR+garren!
orrialdean	INANSGIN+ESSNDEF	orrialde
zegoen	ARGAB3SVPROGIND	egon
bizkor	ADV	bizkor
idatzita	VV.PTCP	idatzi
.	_	.

Euskal	N	euskal
derbia	NSGABSDEF	derby
da	ARGAB3SVPROGIND	izan
eta	CONJ	eta
partidu	N	partidu
berezia	SGABSADJDEF	berezi
da	ARGAB3SVPROGIND	izan
guretzat	PRO	gu
.	_	.

Leila	PROPNSGABSDEF	Leila
zain	ADV	zain
zeukaten	ARGAB3SARGER3PVPROGIND	eduki
lekuan	INANSGIN+ESSNDEF	leku
gelditu	VV.PTCPPFV	gelditu
zen	ARGAB3SVIND	izan
autoa	INANSGABSNDEF	auto
.	_	.

AURREKO	ESSINANSGNDEF	aurre
astetik	INANSGAT+ABLNDEF	aste
Munduko	ESSNSGDEF	mundu
Txapelketa	NSGABSDEF	txapelketa
jokatzen	IN+ESSV	jokatu
ari	V	ari
dira	ARGAB3PVPROGIND	izan
Guatemalan	PROPNSGIN+ESSDEF	Guatemala
,	_	,
eta	CONJ	eta
jadanik	ADV	jadanik
erabakita	VV.PTCP	erabaki
daude	ARGAB3PVPROGIND	egon
finalerdiak	INANABSNPLDEF	finalerdi
.	_	.

Iñaki	PROPN	Iñaki
Abaituak	PROPNSGDEFERG	Abaitua
lurrean	INANSGIN+ESSNDEF	lur
sakabanaturik	V.PTCPPRTVINDF	sakabanatu
geratu	VV.PTCPPFV	geratu
diren	ARGAB3PVIND	izan
orriei	INANDATNPLDEF	orri
begiratzen	NFINVIPFV	begiratu
die	ARGAB3SARGER3SARGDA3PVIND	*edun
;	_	;
gero	ADV	gero
,	_	,
Juliak	PROPNSGDEFERG	Julia
besoa	INANSGABSNDEF	beso
altxatuz	INSV.PTCPINDFV	altxatu
erakusten	NFINVIPFV	erakutsi
dion	ARGAB3SARGER3SARGDA3SVIND	*edun
folio	N	folio
zimurtuari	SGDATVV.PTCPDEF	zimurtu
.	_	.

Gelak	INANABSNPLDEF	gela
atari	N	atari
handi	ADJ	handi
baten	NUM	bat
inguruan	ADPIN+ESSSG	inguru
daude	ARGAB3PVPROGIND	egon
eta	CONJ	eta
atariko	ESSINANSGNDEF	atari
hormak	INANABSNPLDEF	horma
eta	CONJ	eta
zorua	INANSGABSNDEF	zoru
azulejo	N	azulejo
apaingarriz	INDFINSADJ	apaingarri
estalita	VV.PTCP	estali
daude	ARGAB3PVPROGIND	egon
.	_	.

Egun	ADV	egun
28	NUM	28
urte	INANNINDFABS	urte
ditu	ARGAB3PARGER3SVPROGIND	ukan
,	_	,
eta	CONJ	eta
onenekin	RLCOMPLDEFADJ	on
lehian	INANSGIN+ESSNDEF	lehia
aritzeko	ESSV	aritu
zirrara	INANSGABSNDEF	zirrara
sentitzeko	ESSV	sentitu
aukeran	INANSGIN+ESSNDEF	aukera
da	ARGAB3SVPROGIND	izan
,	_	,
aurrera	INANSGNAT+ALLDEF	aurre
jarraitzeko	ESSV	jarraitu
asmoa	INANSGABSNDEF	asmo
badu	ARGAB3SARGER3SVPROGIND	ukan
,	_	,
bederen	CONJ	bederen
.	_	.

Gauerditik	DEFINANNAT+ABLSG	gauerdi
geldituta	VV.PTCP	gelditu
zeuden	ARGAB3PPROGINDV	egon
kamioiak	DEFINANPLNABS	kamioi
,	_	,
grebalariek	NERGDEFPL	grebalari
bidea	DEFINANNABSSG	bide
oztopatu	PFVVV.PTCP	oztopatu
zieten	ARGER3PARGAB3SARGDA3PINDV	*edun
eta	CONJ	eta
.	_	.

Alemaniako	PROPNESSSGDEF	Alemania
Estatua	NSGDEFABS	estatu
normaltasuna	DEFINANNABSSG	normaltasun
lortzen	VIN+ESS	lortu
ahalegintzen	VIN+ESS	ahalegindu
ari	V	ari
da	ARGAB3SPROGINDV	izan
.	_	.

Hilabete	N	hilabete
eta	CONJ	eta
erdiren	NGEN	erdi
ondoren	ADPINANINDF	ondoren
,	_	,
erietxetik	INANSGAT+ABLNDEF	erietxe
irten	VV.PTCPPFV	irten
da	ARGAB3SVIND	izan
Rudolf	PROPN	Rudolf
Schuster	PROPN	Schuster
presidentea	NSGABSDEF	presidente
.	_	.

ATZEALDEAN	INANSGIN+ESSNDEF	atzealde
zeuden	ARGAB3PVPROGIND	egon
ikusleek	NDEFPLERG	ikusle
etengabeko	ADJ	etengabeko
presioa	INANSGABSNDEF	presio
egiten	NFINVIPFV	egin
zieten	ARGAB3SARGER3PARGDA3PVIND	*edun
euren	PRO	eurak
aitzinean	3IN+ESSPLDEFADP	aitzin
zirenei	ARGAB3PDATVPLDEFPROGIND	izan
,	_	,
eta	CONJ	eta
bat-batean	ADV	bat-batean
bultzakada	N	bultzakada
handiak	ABSPLADJDEF	handi
izan	VV.PTCPPFV	izan
ziren	ARGAB3PVIND	izan
,	_	,
jendea	NSGABSDEF	jende
izutu	VV.PTCP	izutu
egin	VV.PTCPPFV	egin
zen	ARGAB3SVIND	izan
,	_	,
oihu	N	oihu
eta	CONJ	eta
garrasika	ADV	garrasika
hasi	VV.PTCP	hasi
,	_	,
eta	CONJ	eta
,	_	,
azkenean	ADV	azkenean
,	_	,
musika	N	musika
bera	DEFSGABSDET	bera
ere	CONJ	ere
gelditu	VV.PTCPPFV	gelditu
zen	ARGAB3SVIND	izan
"	_	"
,	_	,
adierazi	CAUSV	adierazi
zuen	ARGAB3SARGER3SVIND	*edun
atzo	ADV	atzo
Lars	PROPN	Lars
Nielsen	PROPN	Nielsen
gazteak	NSGDEFERG	gazte
,	_	,
Roskilde	PROPN	Roskilde
hirian	INANSGIN+ESSNDEF	hiri
,	_	,
Kopenhage	PROPN	Kopenhage
mendebaldean	NSGIN+ESSDEF	mendebalde
(	_	(
Danimarka	PROPNSGABSDEF	Danimarka
)	_	)
,	_	,
ostiral	N	ostiral
arratsean	INANSGIN+ESSNDEF	arrats
gertatutako	ESSVV.PTCP	gertatu
istripu	N	istripu
latzetik	AT+ABLSGADJDEF	latz
zenbait	DET	zenbait
ordu	INANNINDFABS	ordu
beranduago	ADVCMPR	berandu
.	_	.

Jin	VV.PTCP	jin
berria	SGABSADJDEF	berri
haiz	ARGAB2SVIND	izan
ere	CONJ	ere
?	_	?

Bizitza	N	bizitza
eskubidea	DEFSGABSINANN	eskubide
eta	CONJ	eta
askatasuna	DEFSGABSINANN	askatasun
edozein	DET	edozein
"	_	"
aspirazio	N	aspirazio
politikoren	ADJGEN	politiko
gainetik	INDFAT+ABLADP	gain
"	_	"
dagoela	ARGAB3SPROGINDV	egon
azaldu	VPFVV.PTCP	azaldu
zuen	ARGER3SARGAB3SVIND	*edun
.	_	.

Areago	ADV	areago
aldaketa	N	aldaketa
horiek	DETERGDEFPL	horiek
akordioaren	DEFINANGENNSG	akordio
irakurketa	NSGDEFABS	irakurketa
edota	CONJ	edota
garapena	NSGDEFABS	garapen
izan	VV.PTCP	izan
nahi	NINDFABS	nahi
dutenean	V	ukan
.	_	.

Bi	NUM	bi
txapelketetako	ESSDEFINANPLN	txapelketa
partiduez	NINS	partidu
gain	DEFINANPLABSADP	gain
,	_	,
estelar	N	estelar
dotorea	ADJSGDEFABS	dotore
jokatuko	PROSPVV.PTCP	jokatu
da	ARGAB3SINDV	izan
Deportibon	PROPNDEFSGIN+ESS	Deportibo
.	_	.

Lehenengo	NUM	lehenengo
bi	NUM	bi
partzialetan	DEFINANPLIN+ESSN	partzial
huts	N	huts
batzuk	PLDETDEFABS	batzuk
egin	VV.PTCP	egin
ondoren	ADV	ondoren
,	_	,
gero	ADV	gero
Kubak	PROPNERGSGDEF	Kuba
aise	ADV	aise
menderatu	PFVVV.PTCP	menderatu
zuen	ARGAB3SARGER3SINDV	*edun
Errusia	PROPNSGDEFABS	Errusia
.	_	.

Normalizatu	VV.PTCP	normalizatu
egin	VV.PTCPPFV	egin
da	ARGAB3SVIND	izan
.	_	.

NICOLAS	PROPN	Nicolas
REDONDO	PROPN	Redondo
TERREROS	PROPNSGABSDEF	Terreros
PSE-EEko	ESSPROPNSGDEF	PSE-EE
idazkari	N	idazkari
nagusi	INDFABSADJ	nagusi
berraukeratu	VV.PTCP	beR+aukera
berria	SGABSADJDEF	berri
izango	VV.PTCPPROSP	izan
da	ARGAB3SVIND	izan
bere	SGGENDET	bera
alderdiaren	NSGGENDEF	alderdi
lehendakarigaia	NSGABSDEF	lehendakarigai
EAEko	ESSPROPNSGDEF	EAE
hurrengo	ADJ	hurrengo
hauteskunde	N	hauteskunde
autonomikoetan	IN+ESSPLADJDEF	autonomiko
.	_	.

Moluketara	PROPNDEFAT+ALLPL	Molukak
heldu	PFVVV.PTCP	heldu
ziren	ARGAB3PINDV	izan
maiatzean	DEFINANIN+ESSNSG	maiatz
,	_	,
jihad	PROPN	Jihad
islamikoa	ADJSGDEFABS	islamiko
(	_	(
gerra	N	gerra
santua	ADJSGDEFABS	santu
)	_	)
egiteko	VINDFABS	egin
.	_	.

Uda-udazken	NGEN	uda-udazken
aldean	IN+ESSADP	alde
ernetzen	NFINIPFVV	erne
da	ARGAB3SINDV	izan
mendiko	ESSDEFINANNSG	mendi
koniferoetan	NDEFIN+ESSPL	konifero
talde	N	talde
txiki	ADJ	txiki
ugariak	ADJDEFPLABS	ugari
edo	CONJ	edo
osatuz	INSVINDFV.PTCP	osatu
.	_	.

Azken	NUM	azken
partiduetan	INANIN+ESSNPLDEF	partidu
itxura	N	itxura
ona	SGABSADJDEF	on
eman	VV.PTCPPFV	eman
duten	ARGAB3SARGER3PVIND	*edun
arren	CONJ	arren
,	_	,
Osasunako	ESSPROPNSGDEF	Osasuna
jokalariek	ANIMNPLDEFERG	jokalari
bost	NUM	bost
partidu	INANNINDFABS	partidu
daramatzate	ARGAB3PARGER3PVPROGIND	eraman
jarraian	ADV	jarraian
garaipenik	INANNPRTINDF	garaipen
lortu	VV.PTCP	lortu
gabe	ADV	gabe
.	_	.

Nola	ADV	nola
hartzen	NFINVIPFV	hartu
duzu	ARGAB3SARGER2SVIND	*edun
?	_	?

Italiako	ESSPROPNSGDEF	Italia
harresia	INANSGABSNDEF	harresi
haustea	VABS	haustu
.	_	.

Giro	N	giro
freskoa	SGABSADJDEF	fresko
eta	CONJ	eta
lainotsua	SGABSADJDEF	lainotsu
zegoen	ARGAB3SVPROGIND	egon
eta	CONJ	eta
tarteka	ADV	tarteka
euri	N	euri
tantaren	NINDFGEN	tanta
bat	NUM	bat
erori	VV.PTCPPFV	erori
zen	ARGAB3SVIND	izan
.	_	.

Gozategi	PROPN	Gozategi
taldeak	INANSGNDEFERG	talde
bere	SGGENDET	bera
bigarren	NUM	bigarren
diskoa	INANSGABSNDEF	disko
atera	VV.PTCPPFV	atera
du	ARGAB3SARGER3SVIND	*edun
:	_	:

Pinocheten	PROPNSGGENDEF	Pinochet
figurak	INANSGNDEFERG	figura
ordezkatzen	NFINVIPFV	ordezkatu
duena	ARGAB3SARGER3SSGABSDEFVIND	*edun
ordezkatzen	NFINVIPFV	ordezkatu
duela	ARGAB3SARGER3SVIND	*edun
,	_	,
txiletar	N	txiletar
guztiak	DEFABSPLDET	guzti
berdinak	ABSPLADJDEF	berdin
garela	ARGAB1PVPROGIND	izan
legearen	NGEN	lege
aurrean	ADPIN+ESSSGDEF	aurre
"	_	"
.	_	.

Bestalde	CONJ	bestalde
,	_	,
aurten	ADV	aurten
erlojupeko	ESSINANSGNDEF	erlojupe
bat	NUM	bat
gutxiago	INDFCMPRABSADJ	gutxi
izango	VV.PTCPPROSP	izan
bada	ARGAB3SVIND	izan
ere	CONJ	ere
,	_	,
nekez	ADV	nekez
errekuperatuko	VV.PTCPPROSP	errekuperatu
du	ARGAB3SARGER3SVIND	*edun
mendian	INANSGIN+ESSNDEF	mendi
hango	ESSADV	han
hutsegitea	INANSGABSNDEF	hutsegite
.	_	.

Osasun	N	osasun
arazoa	INANSGABSNDEF	arazo
du	ARGAB3SARGER3SVPROGIND	ukan
oin	N	oin
batean	NUM	bat
.	_	.

Fenomeno	N	fenomeno
berean	SGDETIN+ESS	bera
oinarritzen	NFINIPFVV	oinarritu
dira	ARGAB3PINDV	izan
zentral	N	zentral
hidraulikoak	ADJDEFPLABS	hidrauliko
,	_	,
termikoak	ADJDEFPLABS	termiko
,	_	,
nuklearrak	ADJDEFPLABS	nuklear
eta	CONJ	eta
abar	N	abar
.	_	.

Nik	PRO	ni
badauzkat	ARGAB3PARGER1SPROGPOSINDV	eduki
ezagunak	DEFABSPLN	ezagun
ia	ADV	ia
batere	DET	batere
defentsarik	AT+ABLN	defentsa
gabe	INDFINANADP	gabe
,	_	,
itsasoan	IN+ESSSGDEFINANN	itsaso
daudenak	ARGAB3PPROGPLDEFABSINDV	egon
.	_	.

Euren	PRO	eurak
kabuz	NINSINANINDF	kabu
entrenatu	PFVVV.PTCP	entrenatu
ziren	ARGAB3PINDV	izan
atzo	ADV	atzo
ere	CONJ	ere
Alfonso	PROPN	Alfonso
,	_	,
Alfredo	PROPN	Alfredo
eta	CONJ	eta
Palacios	PROPNSGDEFABS	Palacios
.	_	.

Hasiera	N	hasiera
batean	NUM	bat
bi	NUM	bi
edo	CONJ	edo
hiru	NUM	hiru
soldadu	ABSINDFANIMN	soldadu
hil	VPFVV.PTCP	hil
zirela	ARGAB3PVIND	izan
zabaldu	VPFVV.PTCP	zabaldu
zuten	ARGER3PARGAB3SVIND	*edun
iturri	N	iturri
militarrek	ERGADJDEFPL	militar
,	_	,
baina	CONJ	baina
Defentsa	N	defentsa
Zibilak	ERGADJDEFSG	zibil
esan	VPFVV.PTCP	esan
dio	ARGDA3SARGER3SARGAB3SVIND	*edun
Efe	PROPN	Efe
agentziari	SGDEFDATN	agentzia
zazpi	NUM	zazpi
izan	VPFVV.PTCP	izan
direla	ARGAB3PVIND	izan
hilak	PLDEFABSANIMN	hil
.	_	.

Bi	NUM	bi
eta	CONJ	eta
hiru	NUM	hiru
paretako	INANN	pareta
frontoietan	INANIN+ESSNPLDEF	frontoi
,	_	,
marka	N	marka
batzuk	DEFABSPLDET	batzuk
izaten	NFINVIPFV	izan
dira	ARGAB3PVIND	izan
